GeneId:intron	baseMean	baseMean_Mock_control	baseMean_METTL3_KD	log2FC	pval	padj
ENSG00000000457:10	8.220240e+01	1.317049e+02	3.269988e+01	-2.00995195175129	7.1795148177493e-08	1.29468502861291e-05
ENSG00000000457:2	6.592141e+01	1.073023e+02	2.454051e+01	-2.12844391037624	6.50388327644862e-07	9.22239530851224e-05
ENSG00000000457:3	8.371441e+01	1.215658e+02	4.586303e+01	-1.4063335865764	0.000137290785628363	0.00962683453038376
ENSG00000000457:5	7.155261e+01	1.021836e+02	4.092165e+01	-1.32022703408033	0.000807739847069116	0.0405223077073343
ENSG00000001617:9	4.605437e+01	1.138564e+01	8.072309e+01	2.82576549281361	3.99927343150932e-06	0.000470150540499417
ENSG00000001631:16	2.395729e+02	3.642283e+02	1.149176e+02	-1.66424339203658	1.96428969930822e-13	8.97750739046916e-11
ENSG00000002746:41	1.034448e+02	1.651687e+02	4.172095e+01	-1.98509678262133	5.32615128841286e-09	1.20549768533813e-06
ENSG00000003147:1	6.821441e+01	1.048655e+02	3.156333e+01	-1.73221839870393	2.65452197966373e-05	0.00242375241890001
ENSG00000003402:12	7.066676e+01	1.086752e+02	3.265828e+01	-1.73450240926808	4.62325455507268e-05	0.00388756423570592
ENSG00000003402:13	4.436170e+01	7.074367e+01	1.797974e+01	-1.97622925286637	0.000163885646443046	0.0111752093249022
ENSG00000003436:2	1.736030e+02	2.485656e+02	9.864043e+01	-1.33337580152449	1.22718687123977e-06	0.000164454935933896
ENSG00000004487:7	5.588129e+01	8.474099e+01	2.702160e+01	-1.64894676917166	0.000196578081354327	0.0130088113318741
ENSG00000004700:1	2.024504e+02	2.699429e+02	1.349580e+02	-1.0001443779591	2.39507239337897e-05	0.00221612989599076
ENSG00000004866:27	1.220393e+02	1.753360e+02	6.874255e+01	-1.35084672680411	1.25290199729762e-05	0.00125293220590515
ENSG00000005243:1	7.002447e+01	1.084856e+02	3.156333e+01	-1.78118207675519	1.03093079743803e-05	0.00105382343202809
ENSG00000005801:3	2.927635e+03	3.905607e+03	1.949663e+03	-1.0023219890306	4.2688776836317e-31	1.05705057197796e-27
ENSG00000005810:28	1.707809e+02	6.682930e+01	2.747325e+02	2.03947488589925	2.94599039958032e-11	9.71673143642095e-09
ENSG00000005882:4	3.857476e+01	6.488967e+01	1.225986e+01	-2.40404687744362	1.22442600159326e-05	0.00122815702157393
ENSG00000005955:7	1.365866e+02	1.923165e+02	8.085681e+01	-1.25004118487146	4.62066686275635e-05	0.00388735859634244
ENSG00000006534:10	2.520236e+02	3.627156e+02	1.413315e+02	-1.35975537106963	4.25570944580205e-10	1.17282262441253e-07
ENSG00000006534:2	2.286188e+02	3.411627e+02	1.160749e+02	-1.55540366482711	8.78441446411442e-12	3.17509694390945e-09
ENSG00000006534:7	1.008631e+02	1.554636e+02	4.626268e+01	-1.74865590538537	2.52542384235631e-07	4.05593337020601e-05
ENSG00000006576:17	1.017924e+02	1.470190e+02	5.656589e+01	-1.37799816361215	4.91927672961523e-05	0.00408881606488019
ENSG00000006611:10	1.651291e+02	3.113127e+02	1.894543e+01	-4.03844291220859	3.19465229843363e-27	5.69898489160573e-24
ENSG00000006611:12	4.463243e+01	8.232524e+01	6.939625e+00	-3.56840507987016	1.30080437041081e-10	3.81962209325018e-08
ENSG00000006611:13	1.321913e+02	2.386224e+02	2.576026e+01	-3.21151066786989	4.33373227347426e-23	5.45812533220947e-20
ENSG00000006611:14	2.471152e+01	4.166333e+01	7.759722e+00	-2.42470115055267	0.00048003351743928	0.0267156929477512
ENSG00000006611:25	6.537437e+01	1.082897e+02	2.245907e+01	-2.26952570120347	2.02554621572847e-07	3.34707389814956e-05
ENSG00000006611:28	6.771552e+01	1.136465e+02	2.178457e+01	-2.38317452791971	5.25963357077432e-08	9.80442975197464e-06
ENSG00000006611:4	1.535040e+01	2.784086e+01	2.859940e+00	-3.28314707053337	0.000307249326823577	0.0186308085955185
ENSG00000006611:8	6.045015e+01	1.082616e+02	1.263871e+01	-3.09860085383372	3.45985679815798e-11	1.1277093953666e-08
ENSG00000006611:9	3.290141e+01	5.594085e+01	9.861963e+00	-2.50395544510724	3.40173148673437e-05	0.00299395682002747
ENSG00000006652:6	5.195186e+02	7.484272e+02	2.906100e+02	-1.36477777573841	3.14181056530863e-17	2.28613570187265e-14
ENSG00000006837:1	1.157911e+01	2.153883e+01	1.619395e+00	-3.7334135055966	0.000491753800922891	0.0272396748678172
ENSG00000007001:4	1.660622e+01	0.000000e+00	3.321245e+01	Inf	2.43844892483249e-05	0.00225124335239515
ENSG00000007264:15	3.834936e+01	6.033837e+01	1.636034e+01	-1.88287297512954	0.000800657474590981	0.0402139847789697
ENSG00000007392:8	1.614078e+02	2.312768e+02	9.153887e+01	-1.33716430640263	8.05393162703738e-07	0.000112588404107184
ENSG00000007923:11	1.214100e+02	7.337641e+01	1.694436e+02	1.20741704361463	0.000350674444295632	0.0208076870552298
ENSG00000007923:6	3.834134e+01	1.307316e+01	6.360951e+01	2.28263467399454	0.00051325289322218	0.0282329933677495
ENSG00000007968:5	3.549479e+01	5.666909e+01	1.432050e+01	-1.98448035583123	0.00051926882406212	0.0284977753844532
ENSG00000008226:6	9.895172e+01	1.443223e+02	5.358116e+01	-1.42949652616985	0.000123410199821048	0.00883272035854669
ENSG00000008294:5	1.226134e+02	1.848101e+02	6.041678e+01	-1.61302219097668	8.99519990983327e-07	0.000123640401478126
ENSG00000008294:6	1.805086e+02	2.826874e+02	7.832966e+01	-1.85157718412598	1.81257014235078e-12	7.26265768068522e-10
ENSG00000008405:1	1.191179e+02	1.710087e+02	6.722715e+01	-1.34695365697157	2.11605031407971e-05	0.00199353328396979
ENSG00000008513:6	1.859727e+02	5.518452e+01	3.167610e+02	2.52105905275428	4.10039211902636e-13	1.78548938087913e-10
ENSG00000008516:4	2.091012e+02	2.920070e+02	1.261954e+02	-1.21034385664059	1.58931821702804e-05	0.00154466461322683
ENSG00000009694:23	1.082914e+01	2.125863e+01	3.996488e-01	-5.73317185392965	7.62683898425316e-05	0.00588522369694668
ENSG00000010244+ENSG00000207928:12	9.626679e+01	1.385112e+02	5.402240e+01	-1.35837263205567	7.54761409662598e-05	0.00583222808144684
ENSG00000010292:29	5.815611e+01	8.573538e+01	3.057684e+01	-1.48745134512202	0.000842193869302611	0.0418709414722147
ENSG00000010318:4	1.247722e+02	1.748739e+02	7.467042e+01	-1.22770608517864	6.91038567694973e-05	0.00541293968531005
ENSG00000010803:4	2.321559e+02	3.205199e+02	1.437918e+02	-1.15643250068585	2.00641589990935e-07	3.32208007443674e-05
ENSG00000011028:14	1.108428e+02	1.707355e+02	5.095001e+01	-1.74460877589303	8.06650254661263e-08	1.44215219475467e-05
ENSG00000011426:15	8.705792e+01	1.268875e+02	4.722837e+01	-1.42582377932883	7.34860309846245e-05	0.00570769030171964
ENSG00000011426:21	4.743147e+02	7.373772e+02	2.112522e+02	-1.80343630553271	3.65099706681925e-27	6.37594755130085e-24
ENSG00000012660:8	2.073798e+02	6.605190e+01	3.487076e+02	2.40034597800773	1.73690081408627e-09	4.35943710529756e-07
ENSG00000013375:9	1.024324e+02	4.458330e+01	1.602814e+02	1.84603184726816	3.46831596544167e-06	0.000418044097267352
ENSG00000013441+ENSG00000221530:11	2.658660e+02	3.877278e+02	1.440043e+02	-1.42893244209277	3.53546018939124e-11	1.15009213188385e-08
ENSG00000013441+ENSG00000221530:12	6.154256e+02	9.147722e+02	3.160790e+02	-1.53312717123239	2.11733564202989e-24	2.97690213860446e-21
ENSG00000015475:6	2.470619e+02	3.569389e+02	1.371850e+02	-1.37955431756925	4.04821207500366e-10	1.11935762681901e-07
ENSG00000015520:12	1.092125e+01	0.000000e+00	2.184251e+01	Inf	0.000692401278567793	0.0356856606770771
ENSG00000017260:13	8.792181e+01	1.259633e+02	4.988032e+01	-1.33646090929007	0.000272918034574135	0.0169644786841466
ENSG00000017483:9	1.255683e+02	6.078640e+01	1.903502e+02	1.64683516195884	1.4150910616552e-06	0.000187386116743319
ENSG00000019144:11	4.364088e+01	6.804069e+01	1.924108e+01	-1.82220793562383	0.000324076627820823	0.0194732375450872
ENSG00000019549:1	5.002554e+01	7.580621e+01	2.424486e+01	-1.64463722235788	0.000552191231004831	0.0299675282919939
ENSG00000020577:11	7.458394e+01	1.099280e+02	3.923986e+01	-1.48616756172044	0.000118692344955267	0.00853926053662562
ENSG00000020922:12	8.088128e+01	1.254450e+02	3.631752e+01	-1.78831778950243	2.68815021271783e-06	0.000333563854069363
ENSG00000020922:14	7.444295e+01	1.220560e+02	2.682995e+01	-2.18562662974296	9.42945554093091e-05	0.00707346728701922
ENSG00000021645:24	6.747680e+01	1.000059e+02	3.494772e+01	-1.51681468808431	0.00017954028951993	0.0120837534249552
ENSG00000021645:25	7.819159e+01	1.138213e+02	4.256185e+01	-1.41913832986971	0.000192822512591324	0.0127908940939428
ENSG00000021762:19	1.589682e+02	9.028668e+01	2.276497e+02	1.33423048470956	2.62057566015752e-05	0.00239671435679588
ENSG00000021762:20	9.309437e+01	1.302765e+02	5.591219e+01	-1.22034256839491	0.000412010378070871	0.0237478176204874
ENSG00000021826:27	5.941697e+02	8.793337e+02	3.090057e+02	-1.50877723733947	2.12574118662902e-23	2.77692099075985e-20
ENSG00000021826:30	8.000810e+02	1.082251e+03	5.179106e+02	-1.06326074312733	2.93442649708392e-15	1.67873480542142e-12
ENSG00000021826:34	6.008864e+02	8.233085e+02	3.784644e+02	-1.12127575567985	7.11219901296159e-14	3.48065564910436e-11
ENSG00000021826:4	1.443339e+02	2.002014e+02	8.846648e+01	-1.17824933169967	0.000193146493422386	0.012807264526278
ENSG00000021826:5	1.023440e+02	1.588042e+02	4.588383e+01	-1.79119160994061	8.87552639063559e-07	0.000122197952722988
ENSG00000023171:1	1.356726e+02	7.986734e+01	1.914778e+02	1.2614994427881	0.000776019157171823	0.0392581203418785
ENSG00000023171:18	3.111347e+02	1.716737e+02	4.505958e+02	1.39216456621337	5.16502318431187e-10	1.3978760299675e-07
ENSG00000023697:8	1.012624e+02	1.445892e+02	5.793569e+01	-1.31943529910651	0.000439191755600754	0.0249948479663851
ENSG00000023839:17	1.770093e+02	2.557778e+02	9.824078e+01	-1.380496920957	2.48120287171558e-07	3.98877404291765e-05
ENSG00000023909:1	2.935170e+02	6.951121e+01	5.175228e+02	2.89630485372091	2.46018302276701e-29	5.10192755261423e-26
ENSG00000024526:1	4.930682e+01	7.823601e+01	2.037763e+01	-1.94084675092582	8.16379527633466e-05	0.00626170268851145
ENSG00000024862:6	1.069497e+02	1.564510e+02	5.744839e+01	-1.44537218504093	1.11563947323144e-05	0.00113135116850238
ENSG00000025796:14	3.419842e+01	5.523368e+01	1.316315e+01	-2.06904354209214	0.000449805603986659	0.025451756113166
ENSG00000026025:6	2.167263e+02	2.956763e+02	1.377763e+02	-1.10169105267534	2.52587066163227e-06	0.000316504566652146
ENSG00000026025:7	1.274076e+02	1.761274e+02	7.868771e+01	-1.16240929074035	0.000227014268380649	0.0145922414496022
ENSG00000026508:6	1.187562e+02	6.853086e+01	1.689816e+02	1.30204024559547	0.000158833036273166	0.0108795178548417
ENSG00000026950:1	4.809866e+01	7.531604e+01	2.088127e+01	-1.850747421284	0.000159596237097785	0.0109141195875807
ENSG00000026950:4	2.991549e+01	4.916972e+01	1.066126e+01	-2.20539208667806	0.000462209544126102	0.0260381705292689
ENSG00000028203:18	7.845293e+01	1.215377e+02	3.536817e+01	-1.78088042404908	2.33884630946441e-06	0.000295075253327288
ENSG00000028310:6	2.142686e+02	2.981834e+02	1.303538e+02	-1.19376698196496	8.00239431885694e-07	0.000112130846881389
ENSG00000029363:5	1.236064e+02	1.683127e+02	7.890017e+01	-1.09304406614588	0.000380624789380627	0.0221958436054142
ENSG00000030582:1	1.319810e+02	8.549732e+01	1.784647e+02	1.06168756138139	0.000913198201408054	0.0445991269962914
ENSG00000031691:5	7.840132e+01	1.220005e+02	3.480212e+01	-1.80963994710884	8.80590180689048e-06	0.000927358968006618
ENSG00000031691:6	1.793092e+02	2.927149e+02	6.590341e+01	-2.15107138260202	1.36151031439963e-14	7.14810149367582e-12
ENSG00000032514+ENSG00000222049:17	9.227478e+01	1.382661e+02	4.628348e+01	-1.57887807059767	6.85521398097573e-06	0.000750697967194586
ENSG00000032514+ENSG00000222049:19	1.644575e+02	2.835765e+02	4.533859e+01	-2.64492657302073	3.54136264114087e-21	3.84004070337147e-18
ENSG00000034063:16	6.223193e+01	9.689701e+01	2.756685e+01	-1.8135179466731	3.12013740582398e-05	0.00278153291873091
ENSG00000034677:3	2.374541e+02	3.238395e+02	1.510687e+02	-1.10007431612648	1.65849744635473e-06	0.000216484154476817
ENSG00000034677:8	1.367815e+02	7.335534e+01	2.002077e+02	1.44852321265587	1.17728151332335e-05	0.00118588774855128
ENSG00000034677:9	9.505480e+02	5.339483e+02	1.367148e+03	1.35639719310439	3.50677339903384e-21	3.82755088153493e-18
ENSG00000035403:19	1.465658e+02	2.009851e+02	9.214651e+01	-1.12508702349195	6.12718194398042e-05	0.00489419351581188
ENSG00000035687:12	1.338244e+02	6.390230e+01	2.037466e+02	1.67283592094922	8.86173592587723e-07	0.000122197952722988
ENSG00000035862:4	7.179129e+01	2.081762e+01	1.227650e+02	2.56002197239578	1.46331351901162e-07	2.48739309485762e-05
ENSG00000038295:17	5.144297e+01	7.944038e+01	2.344556e+01	-1.7605576433296	0.000189199496472246	0.0125807427906739
ENSG00000038295:20	5.053925e+01	7.891509e+01	2.216342e+01	-1.83212075540507	7.93268406341086e-05	0.00610419302808959
ENSG00000039319:10	5.982024e+01	9.129513e+01	2.834534e+01	-1.68742605730169	9.73002899307151e-05	0.00724529052992161
ENSG00000039600:2	1.880622e+01	3.435286e+01	3.259588e+00	-3.39766830972771	3.11638938497157e-05	0.00277968529314152
ENSG00000039987:8	1.093165e+01	0.000000e+00	2.186331e+01	Inf	0.000695558724402143	0.0358150138464349
ENSG00000040275:2	1.337941e+02	1.806787e+02	8.690948e+01	-1.0558411505891	0.000370440872795506	0.0217357381094387
ENSG00000040531:6	1.302715e+02	2.050884e+02	5.545460e+01	-1.88686650199289	1.54901161407711e-06	0.000203473652273832
ENSG00000041515:38	5.563302e+01	9.082602e+01	2.044003e+01	-2.15170867312897	3.60937509117502e-06	0.000431419139139986
ENSG00000041515:39	2.058572e+01	3.583040e+01	5.341030e+00	-2.7459943231728	0.000264266617372663	0.016569496934465
ENSG00000041515:40	7.770312e+02	1.164849e+03	3.892133e+02	-1.58151018949293	6.37069934446574e-32	1.62603769852961e-28
ENSG00000044459:28	7.524185e+01	1.181627e+02	3.232103e+01	-1.87022902059449	1.70509863048683e-06	0.000222217347362362
ENSG00000044574:3	8.955321e+01	4.745411e+01	1.316523e+02	1.47212781646423	0.000413283955063025	0.0237991882265797
ENSG00000047188:23	1.835934e+02	2.610362e+02	1.061506e+02	-1.29813810979448	2.82423035926903e-07	4.47517777960047e-05
ENSG00000047249:1	1.254419e+02	7.870512e+01	1.721788e+02	1.12937789003868	0.000657309306925408	0.0344536115160041
ENSG00000047617:1	5.692671e+01	1.743556e+01	9.641785e+01	2.46726741387472	4.21230003813552e-06	0.000491446853394399
ENSG00000047617:16	6.219829e+01	2.931138e+01	9.508519e+01	1.69775971957178	0.000390284939167832	0.0227033073449159
ENSG00000047617:2	1.464943e+02	6.319513e+01	2.297935e+02	1.86245292310368	1.25661979780522e-08	2.64566308293245e-06
ENSG00000047617:22	5.008565e+01	8.864833e+01	1.152296e+01	-2.94358258527096	6.19882153691861e-09	1.36938653563375e-06
ENSG00000047617:5	3.230233e+02	1.463118e+02	4.997347e+02	1.77211611992441	5.13421333462878e-15	2.83928843022751e-12
ENSG00000047617:6	5.656042e+01	2.324742e+01	8.987342e+01	1.95082406633398	0.000163471160448502	0.0111515293598061
ENSG00000047849:2	9.439853e+01	1.431257e+02	4.567138e+01	-1.64792038779679	2.45708230396473e-06	0.000308818017088609
ENSG00000048052:28	7.343765e+01	1.179386e+02	2.893665e+01	-2.02706682358239	5.90566006785939e-06	0.00066111513353451
ENSG00000048828:2	6.832357e+01	2.978048e+01	1.068667e+02	1.84337269972402	8.77422538332648e-05	0.00664626796870184
ENSG00000049130:1	3.470522e+02	5.255388e+02	1.685656e+02	-1.64048726577659	1.40562257370612e-17	1.05999276121882e-14
ENSG00000049130:4	1.722270e+02	2.516745e+02	9.277942e+01	-1.43968239417266	8.05063050865535e-08	1.44215219475467e-05
ENSG00000049192:19	1.796570e+01	3.349191e+01	2.439492e+00	-3.77916023187937	3.95306181537839e-05	0.00340513378721982
ENSG00000049323:37	1.665543e+01	3.164987e+01	1.660993e+00	-4.25208154950094	1.08238834491884e-05	0.00110032203416309
ENSG00000049656:10	3.675093e+03	2.136283e+03	5.213903e+03	1.28726080799537	7.69179330031047e-40	2.96767273417374e-36
ENSG00000051382:19	1.503166e+01	2.716179e+01	2.901539e+00	-3.22668833327048	0.000682960603645801	0.0353533627276327
ENSG00000051825:1	5.690885e+02	7.672139e+02	3.709631e+02	-1.04835300341365	1.32602515534514e-11	4.65101220660423e-09
ENSG00000052795:16	9.422023e+01	4.599764e+01	1.424428e+02	1.63075132535174	4.79553707640237e-05	0.00400402004591575
ENSG00000052841:19	8.816678e+01	1.590907e+02	1.724284e+01	-3.20578075869627	1.39153066532768e-16	9.46149604510342e-14
ENSG00000053108:10	6.241748e+01	1.125959e+02	1.223906e+01	-3.20158997813753	3.27367663382421e-12	1.25430958027245e-09
ENSG00000053108:2	2.054748e+01	3.535428e+01	5.740679e+00	-2.62259142731613	0.000557141435711531	0.0301868036415042
ENSG00000053108:4	1.390664e+01	2.739283e+01	4.204482e-01	-6.02572620691758	6.83777142711719e-06	0.000749947062509339
ENSG00000053108:5	1.487009e+01	2.809999e+01	1.640194e+00	-4.0986314342048	4.670909356564e-05	0.00391968915473644
ENSG00000054267:3	1.116543e+02	1.767503e+02	4.655833e+01	-1.92460140079631	2.8810426400899e-09	6.91717074039762e-07
ENSG00000054277:2	1.276347e+02	7.677954e+01	1.784899e+02	1.21704904139813	0.000177773180945676	0.0119940145634857
ENSG00000054277:3	1.770954e+02	6.925910e+01	2.849317e+02	2.04054062816106	1.06753161001783e-11	3.82522168959823e-09
ENSG00000054277:4	1.379589e+02	7.118468e+01	2.047331e+02	1.52410539632364	3.59299692014654e-06	0.000430081212871566
ENSG00000054392:11	2.393961e+02	1.162371e+01	4.671685e+02	5.32880084350845	4.78261795526602e-50	3.60661567841115e-46
ENSG00000054654:112	5.169525e+01	8.088983e+01	2.250067e+01	-1.84599048236014	8.49122437997809e-05	0.00645909257008659
ENSG00000054690:9	1.482213e+02	9.273756e+01	2.037050e+02	1.13525552239011	0.000229311220511577	0.0147057010930625
ENSG00000054967:2	8.210696e+01	4.237752e+01	1.218364e+02	1.52357423627363	0.000270469884734082	0.0168249102950593
ENSG00000055332:74	5.305767e+01	2.179094e+01	8.432439e+01	1.95222152044226	0.000284671338611959	0.0175438758399251
ENSG00000055483:5	6.913171e+01	2.856207e+01	1.097013e+02	1.94140857217294	5.34301428910516e-05	0.00437094399713857
ENSG00000057019:16	5.299550e+01	8.014755e+01	2.584345e+01	-1.63285940962761	0.000351681118743941	0.0208450533490871
ENSG00000057019:4	7.099115e+01	1.048655e+02	3.711682e+01	-1.49839497021324	0.000208263827785596	0.0136090860116446
ENSG00000057608:10	2.233845e+02	1.075193e+02	3.392498e+02	1.65775211813059	3.00035221755266e-10	8.37997364142855e-08
ENSG00000058673:1	5.661221e+01	8.647767e+01	2.674675e+01	-1.69296406105953	0.000180245592899649	0.012122037654704
ENSG00000058673:2	3.349974e+03	5.016964e+03	1.682985e+03	-1.57579256456439	2.62269086167205e-77	4.3511490471484e-73
ENSG00000059145:5	1.208056e+02	6.926612e+01	1.723452e+02	1.31507898848188	0.000115117947657723	0.00832905712525376
ENSG00000059573:7	7.934036e+01	3.896737e+01	1.197134e+02	1.61924572142673	0.000239331277810794	0.0152656733233072
ENSG00000059588:7	8.318410e+02	1.189707e+03	4.739745e+02	-1.32772565501473	6.2698151124595e-24	8.5261262821105e-21
ENSG00000059769:1	8.126726e+02	5.168281e+02	1.108517e+03	1.1008746911708	8.51346818805253e-14	4.08213417997303e-11
ENSG00000060069:11	1.330733e+02	7.823601e+01	1.879107e+02	1.26414217440613	7.57903152048011e-05	0.00585377860974735
ENSG00000060138:5	7.704380e+02	1.028985e+03	5.118906e+02	-1.00731518311987	1.60648639277439e-13	7.40340329185673e-11
ENSG00000060762:5	1.928228e+02	1.208375e+02	2.648081e+02	1.13187858280109	3.10722988703897e-05	0.00277300627853315
ENSG00000061273:13	8.216043e+01	1.237365e+02	4.058440e+01	-1.60827334852945	1.44787634079894e-05	0.00142303599789044
ENSG00000061987:27	2.083400e+02	2.870007e+02	1.296793e+02	-1.14610573514214	2.07711465635557e-06	0.000265657318850858
ENSG00000061987:28	9.906727e+01	1.523547e+02	4.577983e+01	-1.73464996623891	6.14476398105998e-07	8.74306109360012e-05
ENSG00000062038:15	1.357507e+01	2.468984e+01	2.460291e+00	-3.32701692048857	0.000615226760399983	0.0327142886081406
ENSG00000062485:10	1.176065e+02	5.180247e+01	1.834105e+02	1.82398380719057	5.47149272004828e-07	7.90028310032106e-05
ENSG00000062650:17	5.189490e+01	1.938221e+01	8.440759e+01	2.12263953081117	7.36134211428904e-05	0.00571223621201594
ENSG00000062716:11	4.349233e+02	6.567255e+02	2.131212e+02	-1.62361617263302	5.11930161876029e-21	5.34158877835728e-18
ENSG00000063438:15	1.262032e+02	6.587002e+01	1.865364e+02	1.50176329582503	8.99964260171262e-06	0.000942598930678365
ENSG00000063438:9	6.705505e+02	4.038045e+02	9.372966e+02	1.2148487577216	4.58298619918811e-12	1.72021661174232e-09
ENSG00000063601:9	7.924175e+01	1.242266e+02	3.425688e+01	-1.85850882911945	3.00221705747626e-06	0.000366774535127792
ENSG00000064042:21	1.358795e+02	7.045644e+01	2.013026e+02	1.51456239162567	4.75500925136126e-06	0.000546312364846149
ENSG00000064205:4	3.154342e+02	4.354059e+02	1.954624e+02	-1.15546992354349	5.98360064547599e-09	1.32892005553822e-06
ENSG00000064932:33	1.485926e+02	5.519857e+01	2.419865e+02	2.1322241337932	1.30902941985608e-10	3.83698263024388e-08
ENSG00000065029:11	7.294234e+01	1.053627e+02	4.052200e+01	-1.378586604664	0.000587353372477937	0.0315660103361126
ENSG00000065029:15	5.836889e+01	8.645660e+01	3.028119e+01	-1.51355416131131	0.000657621159852131	0.0344536115160041
ENSG00000065054:2	2.111910e+02	3.019362e+02	1.204458e+02	-1.32585969820224	4.41264104658838e-07	6.53638214458214e-05
ENSG00000065325:10	7.459713e+02	1.188777e+03	3.031655e+02	-1.97130068314121	4.13227461270189e-45	2.44843174052034e-41
ENSG00000065325:11	1.523578e+02	2.055715e+02	9.914408e+01	-1.0520418574085	0.000919902150579378	0.044900101909303
ENSG00000065325:13	1.025309e+02	1.549734e+02	5.008831e+01	-1.62947475797614	9.99450185571744e-07	0.00013602361245865
ENSG00000065325:4	1.078103e+02	1.676969e+02	4.792367e+01	-1.80704530947786	3.26480358856841e-07	5.06682857397431e-05
ENSG00000065325:9	4.583297e+02	7.276166e+02	1.890428e+02	-1.94446596913058	1.19014619271023e-29	2.59802649941313e-26
ENSG00000065357:2	4.845518e+01	1.961325e+01	7.729711e+01	1.97858574117352	0.000461837811999568	0.0260260666990409
ENSG00000065615:15	7.141811e+01	3.632760e+01	1.065086e+02	1.5518321029905	0.000507143103623545	0.0279990247798871
ENSG00000066279:10	1.327019e+02	1.785151e+02	8.688868e+01	-1.03880579631847	0.000564248270390768	0.0305120746580541
ENSG00000066279:2	2.548146e+02	3.758449e+02	1.337843e+02	-1.49022913719549	1.20045512137327e-11	4.24648841058233e-09
ENSG00000066405:1	1.554128e+02	2.339236e+02	7.690192e+01	-1.60494597263746	5.65864077836721e-09	1.27035336900438e-06
ENSG00000066405:2	3.429068e+02	5.062331e+02	1.795804e+02	-1.49517168737081	2.29287430620163e-15	1.33005950662963e-12
ENSG00000066697:13	2.290681e+01	5.083616e+00	4.073000e+01	3.00216461112809	0.0010476763788846	0.0496995911895007
ENSG00000066697:3	2.478605e+02	1.564088e+02	3.393122e+02	1.11729128017605	5.55189530989303e-06	0.000629154125336403
ENSG00000067066:30	4.649619e+01	7.749373e+01	1.549864e+01	-2.32193749502423	4.70791462493268e-06	0.000542027666852763
ENSG00000067334:6	5.316960e+01	1.501279e+01	9.132642e+01	2.60484050737412	3.7337998931368e-06	0.000445008863125695
ENSG00000067365:3	8.214932e+01	3.510216e+01	1.291965e+02	1.87993478881788	1.51055165945686e-05	0.00147835578431219
ENSG00000067840:7	2.245470e+01	3.634165e+00	4.127524e+01	3.50558094801879	0.00020753804818575	0.0135716958400507
ENSG00000068120:1	9.023458e+01	1.269296e+02	5.353956e+01	-1.24535151942869	0.000622251423841533	0.0329926494793882
ENSG00000068400:15	1.214705e+02	1.682706e+02	7.467042e+01	-1.17217419921081	0.000101347828607749	0.00747954188493771
ENSG00000068650:2	1.555784e+02	6.849574e+01	2.426610e+02	1.82485631349607	2.4770302873361e-07	3.98592854306701e-05
ENSG00000068650:29	1.504319e+02	2.070772e+02	9.378671e+01	-1.14271302281536	4.94076434770118e-05	0.00410256540711219
ENSG00000068745:2	6.562341e+01	9.492929e+01	3.631752e+01	-1.38618761237488	0.000826888710493468	0.0412459845537307
ENSG00000068885:18	9.475179e+01	1.334205e+02	5.608305e+01	-1.25034411492598	0.00027929013681542	0.0172826534566211
ENSG00000068885:2	6.708316e+01	1.038851e+02	3.028119e+01	-1.77849544607245	1.7269151551925e-05	0.00166474219585739
ENSG00000069424:15	4.392301e+01	1.090249e+01	7.694352e+01	2.81914161813801	5.19503757792149e-06	0.000592355679950163
ENSG00000069424:6	3.668019e+01	1.259001e+01	6.077037e+01	2.27108881916131	0.000701354509253025	0.036035155931593
ENSG00000069869:30	1.977508e+02	3.161646e+02	7.933695e+01	-1.99461079845714	5.61692227604938e-15	3.07114777986006e-12
ENSG00000069998:7	1.298532e+02	7.579217e+01	1.839142e+02	1.27891203739973	0.000110929715743789	0.00807179103541997
ENSG00000070010:1	3.384169e+02	5.041053e+02	1.727285e+02	-1.54521931585866	1.80028297919537e-14	9.21833788211201e-12
ENSG00000070182:5	4.356166e+01	1.791871e+01	6.920460e+01	1.94940086807699	0.00100495280580878	0.0481031997388632
ENSG00000070669:12	1.097817e+02	1.560162e+02	6.354712e+01	-1.2957975908402	0.000188882408701968	0.0125646941192026
ENSG00000070729:16	5.637370e+01	2.445178e+01	8.829562e+01	1.85240234385031	0.000409602272812304	0.0236446261199209
ENSG00000070729:19	3.999956e+01	5.328704e+00	7.467042e+01	3.80868045014292	1.41679487270667e-07	2.41822980001572e-05
ENSG00000070729:21	2.455881e+01	5.818878e+00	4.329874e+01	2.89551236592484	0.000865085826486421	0.04277830073246
ENSG00000070729:22	1.104011e+01	0.000000e+00	2.208022e+01	Inf	0.000469701877220336	0.0263172645181907
ENSG00000070729:32	3.217336e+01	4.831506e-01	6.386357e+01	7.04637643747915	1.38257152880371e-09	3.53972448942363e-07
ENSG00000070756:13	1.608387e+02	2.412411e+02	8.043636e+01	-1.58455604700615	2.57574149204118e-07	4.11770952220204e-05
ENSG00000070770:1	1.350556e+03	1.808005e+03	8.931064e+02	-1.01749460188914	2.90432040097777e-20	2.85111462605808e-17
ENSG00000070882:21	1.187663e+02	3.919841e+01	1.983342e+02	2.3390665573531	1.08597248971773e-06	0.000146715944571768
ENSG00000070915:11	2.249386e+01	3.920543e+01	5.782278e+00	-2.76134377327921	0.000130078969848343	0.00921461204684862
